"gene_symbol","Interneurons_ps","Oligodendrocytes_ps","Medium.spiny.neurons_ps","Endothelial.cells_ps","Astrocytes_ps","Excitatory.neurons_ps","Microglia_ps","OPCs_ps"
"Gba2",67.7014661,29.6530808931534,111.586826177454,29.7282641129849,40.3966356601358,98.4737594767385,33.627700059471,40.480140995439
"Gbf1",402.430080295531,305.760497300066,325.943743257974,356.076094772001,310.105765373693,375.54872276226,368.172517297201,486.398660022241
"Gcfc2",56.5356268667892,81.0617066296651,61.9308224711532,55.1937379084695,62.0575879277999,62.3009624094006,35.2955919809178,76.2145757004988
"Gclm",267.206684111132,257.457821872153,188.352509068568,254.933546328128,304.564317409406,214.454688161518,140.563872070247,209.748714849799
"Gda",8.15476173783065,4.95347189283144,25.4569219453289,9.943362158,3.55729025321984,24.8870989052958,6.08496941134293,2.76794171895406
"Gdap1l1",207.746439201085,57.3462932543562,92.0414862608448,78.8249167922868,52.2316773575385,147.692438209432,45.9050163550149,111.259199541618
"Gfap",19.416710210148,52.2455363029952,28.992924837182,252.022410004207,1739.18825889569,19.4815563559816,56.179918698674,36.1521529029678
"Gga3",734.737266830952,437.303193033443,841.254308943456,289.969090598264,374.586924877641,812.396630749325,722.515491443857,661.954751238065
"Ggt7",316.459721827648,86.3969099357941,173.405488588388,65.8412738771653,142.655960763152,258.433621132396,31.5013080102408,139.48749836865
"Gigyf1",249.185218942765,203.539268345331,212.851638138522,220.074711611038,222.594815998129,231.720715448074,266.286455673347,226.360408120027
"Gigyf2",134.466218893842,132.336180223829,133.037340896419,115.236389102071,119.043386590066,123.479915384124,133.966345880062,134.909034750544
"Gipc1",165.526338207672,164.182721821418,98.23475761,170.894769237842,187.719929192722,156.230982645826,105.659473168694,166.286014976483
