"gene_symbol","Interneurons_py","Oligodendrocytes_py","Medium.spiny.neurons_py","Endothelial.cells_py","Astrocytes_py","Excitatory.neurons_py","Microglia_py","OPCs_py"
"Abcc3",4.05664881092862,4.72283442973802,2.70992236828648,4.38573951942569,3.30322220784927,3.57212065672916,1181.77015012147,9.28751043305327
"Abi1",61.959350537972,73.2799049808717,82.4176690515223,73.3674191538434,110.709743561052,60.7747047455512,440.806570678486,90.0598007330844
"Abi2",49.4219940164311,25.0108349893111,64.9630663108416,35.3622116694229,17.3252129309345,70.6985568924749,54.5224759586314,38.1043558230634
"Abl1",45.3883891922798,243.803198455986,43.8398021718782,102.567192664976,26.9666757260403,38.8516659015112,400.574324688003,54.629053393318
"Abl2",49.6813425710394,37.2308323012586,70.8691482696482,34.43656242,38.5858722951619,63.9119706941393,177.90193824251,47.2886475109007
"Ablim1",64.2167756636097,5.022726887,20.0291548264922,110.978243547595,22.8392247770995,67.07643907,51.6868231807239,5.4224461485959
"Acat1",30.4332542,12.2495697665862,19.0184620452503,12.4653544903925,11.7934309737715,20.50240077535,24.9841935504573,13.0838623925922
"Acbd6",61.9049387700893,32.3377626564075,48.357986334984,36.0841138107345,18.9742320120662,52.9532507382846,114.196146319561,36.9494542837469
"Acsbg1",2.87907990484154,4.62800209251681,3.72297801656374,8.5316851996076,491.0341661821,3.74503650089762,23.6112445853383,26.1703226209614
"Actb",19.2354104781714,37.5695726955222,20.3132091312788,67.5983780714974,14.3675552555407,17.6540148404451,101.626557243256,32.9631546179436
"Actr1a",72.8748193532838,81.443318652189,39.2405884905815,46.3700362948764,37.0068734999413,52.895314033096,170.000527027392,53.1612069324682
"Actr3",39.7577733188286,48.561113595175,53.138664536055,78.9881053544934,27.3850739708727,46.2646048262811,361.675645256568,57.7104454313054
"Actr3b",6.45113489859361,2.79346783078749,13.0024962530014,2.21993994315153,7.08064956489287,10.6081145182861,22.7853955326202,4.24388789592143
"Adcy2",61.314906483572,9.11306703070363,8.56910516774988,11.6555811705846,43.9723151894775,75.9590836995791,26.8050685474669,11.5159917437046
"Adgra1",54.8630344260697,8.19080713766233,5.504737493,6.52619278999297,10.0178419906757,49.4666053479324,20.48721866,18.5234553055863
"Adgrb1",27.2024926621663,10.8719228638581,44.7277042304782,8.20783100259797,17.200974377459,67.4111074611407,16.93581011,31.2071934354284
"Adgrb3",72.0081364425371,10.9277552364872,77.707325134946,14.295226248998,23.8561657898332,74.9886126247717,25.7194532924461,31.1956750765789
"Afap1l2",2.04979389008198,5.53757799482612e-06,8.37342360077028e-06,215.934912498494,37.1695123985113,2.28052137062715,15.801006952907,935.004247261897
"Agl",71.5221133756064,47.31826843,18.792183416836,45.71104377,206.778303445896,34.8824539734827,147.300802620117,107.64826696932
"Akr1a1",14.4987625615815,13.02911404,7.40987992521294,13.2761549109031,7.7702393193871,10.4431110536956,60.594346294679,10.6920164189122
"Aldh1l1",7.45699311306231,35.5060916372726,8.8591785928941,34.6803856233281,735.09629007354,17.98115144956,124.603689257528,8.22785136954151
"Aldh7a1",42.7392651186972,23.3582316818304,30.0772575979654,39.0308023842866,63.4424366723963,37.4116905719606,58.2813341825109,68.9358902416379
"Aldoa",18.0751731358957,15.019650043472,11.8962141957464,21.5499522791335,9.87912847060814,13.1134326523289,44.3413827224237,8.525455849267
